"MODEL_DESC","Model","TIME_AGG_PERIOD","START_WEEK","END_WEEK","dependent_variable","CNT_EXPSD_HH","UDJ_AVG_EXPSD_HH_PRE","UDJ_AVG_CNTRL_HH_PRE","UDJ_AVG_EXPSD_HH_PST","UDJ_AVG_CNTRL_HH_PST","UDJ_DOD_EFFCT","UDJ_DIFF_EFFCT","ADJ_MEAN_EXPSD_GRP","ADJ_MEAN_CNTRL_GRP","ADJ_DOD_EFFCT","TWOTAIL_PVAL","ONETAIL_PVAL","ABS_DIFF","DOL_DIFF","ONETAIL_80_PCT_INTRVL_UB","ONETAIL_80_PCT_INTRVL_LB","ONETAIL_90_PCT_INTRVL_UB","ONETAIL_90_PCT_INTRVL_LB","TWOTAIL_80_PCT_INTRVL_UB","TWOTAIL_80_PCT_INTRVL_LB","TWOTAIL_90_PCT_INTRVL_UB","TWOTAIL_90_PCT_INTRVL_LB","CNT_IMPRESSIONS","TWOTAIL_PVAL_to_Campaign","ONETAIL_PVAL_to_Campaign","CNT_Model_HH"
"frequency (Five_Exposures)","","","","","occ",,1.0647077083889376,1.0359848484848484,1.3673820682889581,1.487794612794613,-10.023924211529039,-8.093358012600726,1.4562954791715574,1.4848647835346571,-1.9240340723208258,47.40636588114842,73.70318294057421,-0.02856930436309968,-0.02856930436309968,0.4171109089161162,-4.211849616818131,1.6704719483347605,-5.384174627459877,1.6704719483347605,-5.384174627459877,2.6924074340408706,-6.365384464296783,,31.891144081500812,65.9455720407504,209
"frequency (Five_Exposures)","","","","","dolocc",,2.537535749949717,2.460312500000002,3.468343158349882,3.4380502989684962,-1.3650292022315582,0.881105764813111,3.4187154981263883,3.4303504839981525,-0.3391777582506177,11.097749757561681,55.54887487878084,-0.011634985871764147,-0.011634985871764147,2.517772199942055,-3.1184985104514555,4.055155753691056,-4.532881161517363,4.055155753691056,-4.532881161517363,5.34633564846303,-5.661513974101086,,8.865894478306767,54.432947239153386,209
"frequency (Five_Exposures)","","","","","dolhh",366465,0.007492836676217766,0.008619903322725511,0.19173710601719196,0.16501368853656523,16.87768110277899,16.194667071335186,0.18581296411721168,0.1541558547718728,20.535781396163376,98.54446277120249,99.27223138560124,0.031657109345338885,0.031657109345338885,28.05645856368091,13.421964055203784,32.26424804294054,9.890781441311981,32.26424804294054,9.890781441311981,35.764842933598665,7.065035211164878,1832325,29.308934737774493,64.65446736888725,5584
"frequency (Four_Exposure)","","","","","pen",,0.003663025773418501,0.003353850258208358,0.03655214413322787,0.030184652323875228,20.070850010588114,21.09513053531556,0.036124372214728216,0.03026457793150668,19.36188998400419,99.71156537642086,99.85578268821043,0.0058597942832215345,0.0058597942832215345,24.63143827443222,14.279360477131656,27.47827379451492,11.79057694590216,27.47827379451492,11.79057694590216,29.84441595458833,9.746003362146674,,66.92790561706343,83.46395280853172,7967
"frequency (Four_Exposure)","","","","","occ",,1.0325829068427197,1.0359848484848484,1.424523134224909,1.487794612794613,-4.024045820082567,-4.25270249170061,1.4568492176912289,1.4848647835346571,-1.8867418874827364,47.92475474360172,73.96237737180086,-0.028015565843428236,-0.028015565843428236,0.37500016111696266,-4.130712762769628,1.5737988261400147,-5.252901170862518,1.5737988261400147,-5.252901170862518,2.5795031249127276,-6.170313528182579,,31.784877385209718,65.89243869260486,289
"frequency (Four_Exposure)","","","","","dolocc",,2.4558464919598273,2.460312500000002,3.3876103628702086,3.4380502989684962,-1.3372092919032172,-1.4671087305913166,3.409988757818533,3.4303504839981525,-0.5935756790626053,5.159114257330899,52.57955712866544,-0.0203617261796194,-0.0203617261796194,2.1729673942842465,-3.2920925270813597,3.656547063627043,-4.669196097174039,3.656547063627043,-4.669196097174039,4.886866609341069,-5.790077364628929,,3.306808748962331,51.65340437448116,289
"frequency (Four_Exposure)","","","","","dolhh",539439,0.009233086481737166,0.008619903322725511,0.20013932471444706,0.16501368853656523,20.91490307558491,21.286498404705608,0.1794600815452259,0.1541558547718728,16.414703684657013,96.35907898467818,98.1795394923391,0.025304226773353117,0.025304226773353117,23.052606014996417,10.0447782299939,26.727254250863226,6.933980948313721,26.727254250863226,6.933980948313721,29.902582380318997,4.375026084015271,2157757,63.238041311838266,81.61902065591913,7967
"frequency (One_Exposure)","","","","","pen",,0.003234807972778057,0.003353850258208358,0.03596366744172958,0.030184652323875228,19.539921613141964,19.145541435583514,0.03656991433288863,0.03026457793150668,20.834047035619914,99.99985,99.99985,0.006305336401381947,0.006305336401381947,23.223261986759532,18.48416389421155,24.48690582791386,17.28939385882411,24.48690582791386,17.28939385882411,25.56549018817259,16.288344966276437,,82.00018349764333,91.00009174882166,81506
"frequency (One_Exposure)","","","","","occ",,1.0400711034953958,1.0359848484848484,1.4725833832448438,1.487794612794613,-1.297052993361014,-1.0224011714356795,1.4768773896054614,1.4848647835346571,-0.5379206253502776,17.307571484944262,58.65378574247213,-0.007987393929195674,-0.007987393929195674,0.9359551308113803,-1.973122390574996,1.715571618184343,-2.7316467415725794,1.715571618184343,-2.7316467415725794,2.373219082867788,-3.344574710243743,,2.417080365457114,51.208540182728555,2909
"frequency (One_Exposure)","","","","","dolocc",,2.45785809668921,2.460312500000002,3.4955652738025265,3.4380502989684962,1.7442844906258248,1.6728950955512838,3.4687782163968435,3.4303504839981525,1.1202275854303554,63.796509508670795,81.8982547543354,0.03842773239869102,0.03842773239869102,2.9407286813052878,-0.6632486583264051,3.9013878410527627,-1.5901125757574173,3.9013878410527627,-1.5901125757574173,4.708628058171246,-2.348787947185377,,53.9324867406564,76.9662433703282,2909
